# Text export 
# created by voodoo camera tracker - www.digilab.uni-hannover.de
# Creation date: Thu Aug 06 14:47:01 2020
# The camera (one line per frame) 
#
# Description of the CAHV camera model:
# -------------
# (Cx, Cy, Cz)    : CameraPosition [mm]
# (Ax, Ay, Az)    : RotationAxis2  [unit vector]
# (Hx, Hy, Hz)    : RotationAxis0 [pel] (including FocalLength, PixelSizeX, and Principal Point offset) 
# (Vx, Vy, Vz)    : RotationAxis1 [pel] (including FocalLength, PixelSizeY, and Principal Point offset) 
# (K3, K5)        : Radialdistortion;	K3 [1/(mm)^2]	K5 [1/(mm)^4]
# (sx, sy)        : PixelSize	[mm/pel]
# (Width, Height) : ImageSize	[pel]
# -------------
# (ppx, ppy)      : Principal Point offset [pel]
# f               : Focal Length [mm]
# fov             : Horizontal Field of View [degree] = (2*atan(0.5*Width*sx/f)*180/PI;
# (H0x, H0y, H0z) : RotationAxis0 [unit vector]
# (V0x, V0y, V0z) : RotationAxis1 [unit vector]
# -------------
# (x, y)          : image coordinates [pel]
# (X, Y, Z)       : 3D coordinates [mm]
# -------------
# Projection of 3D coordinates in the camera image:
#  [ x' ] =  [ Hx Hy Hz ] [ 1 0 0 -Cx] [ X ]
#  [ y' ] =  [ Vx Vy Vz ] [ 0 1 0 -Cy] [ Y ]
#  [ z' ] =  [ Ax Ay Az ] [ 0 0 1 -Cz] [ Z ]
#                                      [ 1 ]
# or 
#  [ x' ] =  [f/sx 0    ppx] [ H0x H0y H0z ] [ 1 0 0 -Cx] [ X ]
#  [ y' ] =  [0    f/sy ppy] [ V0x V0y V0z ] [ 0 1 0 -Cy] [ Y ]
#  [ z' ] =  [0    0    1  ] [ Ax  Ay  Az  ] [ 0 0 1 -Cz] [ Z ]
#                                                         [ 1 ]
# then x = x'/z' and y = y'/z' , if the origin of the image coordinates is in the center of the image
# or x = x'/z' + 0.5*(Width-1) and y = y'/z' + 0.5*(Height-1) , if the origin of the image coordinates is in the upper left corner
# -------------
# Cx Cy Cz Ax Ay Az Hx Hy Hz Vx Vy Vz K3 K5 sx sy Width Height ppx ppy f fov H0x H0y H0z V0x V0y V0z
#
#timeindex 0
0.3819811477	0.8798579981	1.0290004262	0.0909871958	0.7423240432	0.6638345766	433.1268434912	-6.9434117450	-51.6013124979	-35.9419926725	311.7009424006	-343.6290466472	0.0000000000	0.0000000000	0.0106666667	0.0100000000	498	360	0.0000000000	-0.0000000000	4.6532808429	59.4337271794	0.9928521015	-0.0159163096	-0.1182851452	-0.0772401105	0.6698519881	-0.7384661667	
#timeindex 1
2.9308767593	1.7820528784	3.2269849288	0.0160624610	0.7627260946	0.6465221590	434.5378045201	19.1943564752	-33.4401269906	-40.4429165326	300.2404802852	-353.2000149077	0.0000000000	0.0000000000	0.0106666667	0.0100000000	498	360	0.0000000000	-0.0000000000	4.6532808429	59.4337271794	0.9960864326	0.0439990212	-0.0766544509	-0.0869126921	0.6452232101	-0.7590343820	
#timeindex 2
-5.7138910647	47.1788699227	40.5905923598	-0.3098998439	0.7463252180	0.5890337476	-413.2674270368	-128.7098637182	-54.3467910997	37.6043441752	-277.6218916060	371.5403405159	0.0000000000	0.0000000000	0.0106666667	0.0100000000	498	360	-0.0000000000	0.0000000000	4.6532808429	59.4337271794	-0.9473285704	-0.2950402650	-0.1245785768	0.0808125395	-0.5966153795	0.7984481338	
#timeindex 3
-5.6718122088	47.0831205937	40.5310190920	-0.3100428591	0.7481587466	0.5866275782	-413.4898386133	-127.0651997961	-56.4832482698	34.4336151415	-277.4152217598	372.0018103647	0.0000000000	0.0000000000	0.0106666667	0.0100000000	498	360	-0.0000000000	0.0000000000	4.6532808429	59.4337271794	-0.9478384021	-0.2912702192	-0.1294759551	0.0739985750	-0.5961712416	0.7994398424	
#timeindex 4
-5.6475989885	47.0536681218	40.5301474320	-0.3088645719	0.7485453138	0.5867559880	-413.6663962780	-126.5910602828	-56.2546444095	34.3135063466	-277.4360551678	371.9973717723	0.0000000000	0.0000000000	0.0106666667	0.0100000000	498	360	-0.0000000000	-0.0000000000	4.6532808429	59.4337271794	-0.9482431234	-0.2901833542	-0.1289519289	0.0737404586	-0.5962160130	0.7994303038	
#timeindex 5
